,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
2938,5.058281947563608,4.26619481914876,5.103336011607292,6.226734278220032,6.798208234250468
3690,3.981175864116463,5.917656529963257,5.689514502858496,6.708682195546894,7.337821938624171
2768,5.329234469182758,0.0,5.0611382762693635,6.625233204148428,7.017443416959686
421,2.895359299407204,7.176017500869378,5.729840008975492,6.8862660301391525,7.866890917908607
57,6.325129274933397,5.723029392018657,5.6952461436339155,7.043439352924737,7.742415042564344
3378,5.953970342680401,5.602598410655186,5.177899613068896,7.18299020613216,7.672087592932606
1421,4.9940993254561565,5.393809348007257,6.087433600716374,7.160084747490924,7.645823242540421
3593,4.432125465974346,6.107178777595254,5.3741666788314735,6.7149711801772725,7.359212990940773
4962,5.117514655723352,6.945002893008804,5.955137642847967,7.603937848085604,8.186932026095088
2745,6.15557970195995,6.56625039983285,5.476798223956053,7.129009045777879,7.888244474180759
1194,4.506343831681196,6.07262970152549,5.2308412014231225,7.334623040850706,7.714592686627838
5177,3.9843436670077716,0.0,5.062595033026967,5.720016651094949,6.243506488464841
300,3.2055879305412653,4.489310299893557,4.476654763752665,6.4057737638700365,6.689599269178967
5406,6.649942640132633,6.799289948370832,6.761364413766319,7.869757153987463,8.546305291959685
3760,4.45166929500233,6.381054306057856,6.474476944228488,7.525375789204133,8.063443941087936
480,6.006057549410883,6.323588055990326,5.724956709887607,6.9518008721208115,7.745824976261692
3497,5.515362359400378,0.0,5.890040716970018,6.982138927419374,7.4295920568678895
2821,5.050688993553429,6.665645500491627,5.59340941717483,6.9356816816229765,7.712027826467725
28,6.9845959425028,5.527681529675302,5.432760843097527,6.741771530395801,7.785001602160468
1935,6.252404721116758,6.215367809768432,4.777020442914751,8.176700885132135,8.453718637398191
1312,3.1612467120315646,6.658511562439952,5.425654615009232,7.331485885897147,7.845729221687434
4153,5.5370586384853,7.033056647676643,4.784403646182813,7.25148681728494,7.977367775799942
5443,5.010835274098922,5.978556596807198,5.771659167892354,7.269386918185023,7.740072922680054
5505,4.7561730595246186,5.333443168523411,6.4505810005483255,7.13703993505311,7.701299678394965
2039,3.972741740462852,7.682293488590911,5.722865889132468,7.931144615162549,8.576991118673693
4909,3.607126952241677,6.6018956580779875,6.279159119481639,7.116515889928894,7.838280222084116
3385,5.043037945203756,6.073136695752008,5.151613887355828,6.915038690428396,7.476472381163906
386,6.039349539828555,5.343242929901028,5.420844685827729,6.06731385939142,7.157268085316416
4733,5.9051983469505736,2.2915241456346207,5.1404347316311005,6.2961327843463675,6.9912596803818845
2121,6.237073843137855,5.285282784277578,5.473362514371215,6.8966943316227125,7.566843999005124
1404,5.820053256321588,6.816549663914893,5.846207534450843,7.922728679240858,8.378397681894372
2900,4.473009282385752,5.924362743567246,4.885676574690777,6.8221102408535605,7.319175950795575
4169,4.71644318839752,6.566081537961459,6.339635938105477,7.272044163171554,7.946415844386793
5456,2.991222118076105,5.815353664090741,5.506225445219469,6.883093665911275,7.361489780761678
622,5.713468744245622,4.816645932434619,6.163251644145361,7.542520945078252,7.932010333664143
4228,6.316677203325607,6.722352981576273,6.145900900412401,6.808752289140129,7.920824203511372
2263,0.0,5.6024139802679125,6.4864960985751905,6.006821030428673,7.194053894899085
2051,2.47232786758114,5.163127456486353,5.3390273547958245,6.343722249383799,6.86774545456244
1878,5.289377524978561,7.1189476991765925,5.720672367324469,7.15794574251792,8.012929325485388
2158,0.0,6.64850516052459,5.100719722201567,6.774281027582166,7.500429977957031
291,2.829087196145044,6.184952691514567,5.835366138354305,7.0826745060093295,7.617100559110856
3515,0.0,5.37989735354046,5.764093321760303,6.364027603873549,7.0159188623723265
3864,0.0,7.694388248884992,5.172584061082274,7.9097134852131745,8.535812766240552
5277,6.455355783684759,6.220431111724981,5.474914235205125,7.0914508913292345,7.854109540070678
3349,5.4945418285109815,5.8559311518127855,4.6330771392411,6.590960171586473,7.2590950159812095
5265,6.638410708767212,6.388090706548942,5.092768123634778,7.247813933853055,7.980526545890421
4452,5.9110676100359525,6.716098282250843,5.2156420298791275,7.373813635865588,7.99615560257383
2892,3.4051894029316934,5.550592444368494,5.035523009604034,6.471789725425589,6.989270747764273
2462,5.064239250181047,6.769492711981712,6.768516199890145,7.6297959919970575,8.282680252864441
1306,4.060443010546419,7.068895758854613,5.667498777578954,7.564969535681454,8.145714931345916
2710,6.946879833666188,7.015137749111598,5.5854117663540706,7.331001364385388,8.279869576528194
588,5.344723739362191,4.399620943074833,5.486745241773752,6.830452979624045,7.282761179605592
5153,5.112890994800604,6.819306505797024,5.457157035861425,6.873277699365247,7.731509580649357
5502,4.973279507552487,6.4540973282724865,5.189450711560923,6.2725939476208445,7.303856684137336
1685,7.000826590754419,6.1309438408461245,5.409948182719221,6.940183746201475,7.94129201344734
4616,2.26176309847379,3.8889590658295945,5.9251644753507495,5.38669447716545,6.474322701789919
5268,4.609660091260944,4.835567366013609,5.6265774037472305,6.448177115219983,7.032288812008697
3345,0.0,5.504436826856451,4.384523514872469,5.762994334288048,6.465024345681484
2657,5.191010513559529,6.957535429144162,6.429622699162666,7.345377751889358,8.130544930765279
5137,4.106931677727571,6.395077941852673,4.71330684459267,7.095006332484819,7.587817219993428
641,4.893651938610437,6.252019483420337,5.703349047406848,7.111357128956028,7.684866698719167
5398,0.0,5.474159644744233,4.8485084445878215,6.1862086239004945,6.745236349484363
661,5.938037398725121,4.60487014097909,5.799637960299723,7.117367696011995,7.620479571215447
4839,4.849840367846581,6.183653923100287,5.389482604300128,7.35643312151312,7.7810591747565265
5514,0.0,3.7419461750506287,4.74493212836325,6.1870724482276716,6.463965056552305
4560,5.045745004543015,4.40256428589143,4.5872098606110985,5.5979033060026415,6.400423544470402
1041,5.772935333344518,6.207925821658269,5.042650623528266,6.972934220007107,7.619419947675077
3836,6.8605169101552645,5.262068233872916,5.504762268239196,6.860726562552362,7.759469088981423
4581,3.797060986958464,6.059403530116175,4.831588369835958,5.7563116716680405,6.8148502045916555
184,4.64333264708244,4.593704707878814,4.9620051171281885,6.299151432297442,6.7875518164545365
2474,3.0248055210396982,5.923747646937571,5.677233139422665,6.812796037591723,7.373342922097932
4377,6.558382182976322,5.3308813574212985,4.143452136329128,6.393958579271192,7.358824528895317
4426,6.0541106537582525,5.824701329229879,4.855228269843184,6.704585908875345,7.441889142902866
4224,5.796938821475121,6.341399327089814,5.822039472049048,7.5387238183628025,8.042689853649597
2429,5.061961921261597,6.132616826863866,6.606893399862617,7.260016496746316,7.9294865233142895
4097,5.586499314041468,7.38003756012762,6.345162564394263,7.84150078606433,8.513426104846994
697,6.180223671560362,4.782144136455451,5.524735550395904,6.914214374042874,7.526588312289581
5365,4.12552017969055,7.462197708143562,6.499365899356726,6.723976661190183,8.100680280452755
1626,5.4486321272069045,0.0,6.145215146913902,6.8711742787191366,7.415175109613295
2331,5.5046809178222285,7.049610680715244,5.0952215105376055,6.858092233963037,7.82805396825383
2963,4.863062929629121,5.78895048702608,6.426714969018838,7.499744213081136,7.9651322932972
2500,4.899852698084617,6.830496193435185,6.522739647741384,8.003891170575214,8.461667796416094
2569,5.603188359420499,6.686983911812982,5.273153392884487,6.454412090629509,7.549988040740532
2388,5.046195469494807,6.099937713438589,5.144291678908929,6.898351198906843,7.4732679318978095
1853,5.711651433034898,5.847334327687959,5.527641776937329,7.4178025999490655,7.848777647075477
263,3.6128080171626413,6.861763695131144,6.117943001131589,7.6264922305410785,8.159057180638989
1546,0.0,6.776073603147668,6.265662364244691,6.503194761608378,7.634375919599622
3833,5.449363231421817,5.909060720853168,5.213957017929963,6.502894987935253,7.278532319295341
5095,5.370824057334786,7.050556077613808,5.210633035903154,6.818279048553785,7.809200357439788
4752,0.0,7.200245772426222,5.351004688827043,7.69097165663095,8.226059836802506
1122,6.341487414966338,5.941118172671244,4.953853279997271,6.9149890520440165,7.646821840286495
3652,4.692356547667007,7.101618309330976,6.439542046020023,7.9630737707419526,8.480332092183103
4531,5.276378459029282,6.536474182654043,6.254098006108603,6.727060398432704,7.713042939212277
5262,3.9033858120324822,6.183592034891003,4.107260787488647,6.411276248923067,7.090701640544933
3730,4.771785712960429,6.574880563514767,5.905716008765505,6.961172815568805,7.720457258032647
1429,4.8067223110588255,6.4328275462131295,7.394333291130135,8.025316889808657,8.598845065225662
5032,4.6225188243227056,6.215327839346541,6.21410797338051,7.273619868486727,7.840163424714558
1397,6.256824320555271,7.678432783050692,5.3364316986566935,6.602723568195242,8.195515769786477
1749,5.5953803008055685,0.0,4.714114272977271,5.914610500247762,6.618872485953838
1547,5.686263238437263,5.7090021616903615,4.5872098606110985,5.245391160738632,6.78136404890441
241,5.635360868537543,6.637061419559212,4.652149187182086,7.9848953473590365,8.314119388580913
3613,4.486724430781608,6.482633232964579,6.5121761432205325,7.812042253164559,8.264358179061693
1300,4.346917457560314,4.19010918420648,5.173094221793959,6.227445347223684,6.713187036729827
3657,2.1938856760707046,4.225811324964407,5.527164620778924,6.289622802227638,6.762475139323066
1447,4.955333978311167,6.295708707858742,5.22789490225149,6.883636751573329,7.519551396344607
2924,5.2472345763187205,5.6787723116520334,4.007333185232471,6.613370795470681,7.154318437837556
5579,4.824787527525743,7.356228789677511,5.858133134486126,6.977729002609648,8.042387651429005
3670,4.6138325590667435,7.3831195144699695,5.543887550423803,7.747691825545914,8.361325037574465
271,6.780955464077652,4.877332446781836,4.893651938610437,7.272891326613651,7.856838414321114
5684,5.975665395199008,5.814995828989263,5.381784971789299,7.118866734072507,7.686382664886483
2094,6.149877558850262,6.184437509077076,5.1332658209190365,6.407952018497883,7.4541526588555325
705,5.525771613449331,0.0,4.298780886070615,5.135327738053574,6.199717785926996
5619,5.816932572588858,6.438183556451267,5.175132265977658,6.4857796187469825,7.490406558111459
3053,4.258445572902527,3.7782630152486223,5.01529110563245,6.344846575345921,6.723459775236169
931,0.0,6.058328487361488,5.127054437110816,7.126890808898808,7.517075099096675
579,3.1801349965517702,3.7198935076431057,5.095160249165943,6.231642190977971,6.598686124648707
4985,5.199104581476445,6.1282873919556655,5.415789242688208,7.180153648402178,7.684691985271765
2803,5.739149618493492,6.0393972008632835,5.433503639103105,7.361426253606975,7.836160335219304
4645,5.737797353243479,2.4105422344991383,4.5136029924626015,6.057884110475807,6.730110767739147
2246,4.890198740974309,7.194098956182437,5.3111842322548615,6.758895577211457,7.83431708234589
1812,4.698478363121743,6.525762527059115,6.128723359265022,7.599366280222591,8.084889118951844
4243,6.348176990343608,5.9103900573303125,4.887261660126628,7.214173233489068,7.795004354871567
2338,4.309724722918476,6.018593214496233,5.097668893061198,6.539253530428343,7.198804177309537
4094,6.00121683855066,6.510645170456708,5.819311119229653,7.300162165076027,7.969170937990523
4605,4.946558888389122,5.219274159207584,4.945349827397626,6.019347188094233,6.773446441368418
442,0.0,2.823757008814181,5.1298987149230735,4.674416358724907,5.673357630842223
4060,5.606279893294961,6.839444317798639,5.718933778423545,6.577624890265517,7.7081906161058145
5108,6.080939553535584,6.001538632679456,5.56574570997255,7.138239819181797,7.766001557540451
4300,4.10016094754354,7.003583506394807,6.427749797556032,6.724313094519478,7.866760613263828
4712,3.659965443949294,5.756185153449249,6.208026487056638,7.313127049401141,7.761566169183234
5399,6.371406697985059,0.0,4.31748811353631,6.7655578732723365,7.329966059074451
5559,6.066432863345288,3.43204984514492,6.2853461129275345,7.692884379556652,8.067280775272772
1025,6.6717924102056685,5.47037812763293,5.198054944609641,8.349214679601928,8.600088442102285
4742,5.295563578351415,5.48446492817552,6.2592563634242895,7.208259791453803,7.745323098536257
282,0.0,5.505941106204211,4.866379938108756,6.9805595445367405,7.278987746127852
2453,4.365388993520859,6.501920102407084,5.6683625294249405,7.231771691478787,7.7891770948828825
3091,5.9833819709146265,5.308366702401038,5.1148151130059185,6.202474786598918,7.135878411576698
3410,6.819557744240012,5.399564433564321,5.355736857415524,6.667935956657313,7.665040900658313
4651,5.239469290738831,5.118173437001857,5.7573548366617215,7.293248945545797,7.668304065637543
5527,5.4095008955086525,6.837558111192839,5.333974043756071,6.918606194286374,7.771024908879039
2153,6.16835471390473,0.0,5.884352498411349,7.223514474005809,7.698967930950989
3940,0.0,5.231803562489698,5.498315108354933,5.993712019648461,6.7217991250350355
2901,6.306494241078,5.261808971731512,5.067708519122554,7.040965369994824,7.620337372180691
2778,3.0516399054922867,5.330639338010161,5.48968125132622,6.482877967352512,7.0217533830355485
1948,0.0,5.15652336093015,4.765160922297032,6.174494186485617,6.645416014202152
1433,5.733017599924536,6.024633330374456,4.576359104133972,6.178877288466393,7.169350016670601
4266,0.0,6.3945100636973775,6.829739681997397,7.750507107521423,8.254333804395802
1941,6.640685963099522,5.03102598374399,5.50561604830041,6.985549306422158,7.715426858270212
3292,0.0,7.225968981296062,5.554702251642048,7.20469932661279,7.998624332701364
788,4.430340494952432,6.433840009236244,6.160447539462756,7.554355776884961,8.034695839637102
2280,2.979094632400968,6.248062216681137,5.601675918384825,7.096953139715524,7.60730193912265
2160,4.578826210648488,6.359608470149863,6.016449799801889,7.244206086802326,7.817025424108597
3790,5.120923647990379,7.362385084288085,6.396712965073865,6.989805201620455,8.138991048247348
5477,0.0,7.040010858102607,6.389821115978853,6.453624998892693,7.7707085232656175
690,0.0,6.0627148686361485,5.800061881577835,6.795560350729646,7.409578502466777
3926,6.196973519210383,6.954953700811138,5.584210339515357,6.789095609194309,7.89762727289402
3228,0.0,6.507426954979125,5.37625015760446,5.955163567381652,7.146811548756396
1332,4.967866962245318,6.591522828990997,4.855384008824965,6.646494405554799,7.477672114197468
3984,4.992878572506997,6.1884078499197175,5.193401196598477,6.98343772528638,7.544400888757024
2395,6.646883899606956,6.569817969665847,5.295814236329918,7.441273467795686,8.127121002115553
4091,5.8752677527054695,7.291240591482242,6.698576268018299,7.753413224014325,8.509417035331278
5,3.365915567517516,5.589866950526306,5.635824781472974,6.146414907105805,6.947927462420895
